,Job,Company,Location,Salary,Date,Education,Experience,Type,Scope,Detail,Url
255,Java爬虫开发工程师,衡哲信息科技（上海）有限公司,上海-普陀区,1.2-1.8万/月,4月21日,大专,3-4年,民营公司,1000-5000人,1. 负责多平台信息爬取和页面内容的提取分析；2. 优化抓取策略，充分利用带宽资源，避免限制；3. 分析爬虫系统的技术缺陷，对策略架构做出合理地调整和改进。【职位要求】1、有2-3年网络爬虫相关开发 经验；2、本科及以上学历，计算机相关专业；3、良好的JAVA基础知识，熟悉多线程并发处理；4、熟悉SQL语言，熟悉MySQL等主流数据库；5、熟悉javascript和html，以及http协议；6、有较强的学习能力和责任心，热爱软件开发；,https://jobs.51job.com/shanghai-ptq/125265757.html?s=02
256,爬虫开发工程师,精奥科技（深圳）有限公司,深圳-龙华区,2-2.5万/月,4月20日,本科,3-4年,民营公司,150-500人,1、负责后台爬虫数据的分布式存储设计以及代码实现；2、根据开发进度和任务分配，完成相应模块的软件设计、开发、编程任务； 3、负责设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量，如分析预测、质量判断、封禁与反封禁研究等； 4、完成目标网站数据采集与爬取、解析处理、入库等数据日常工作； 5、对跨境平台爬取数据进行清洗分析。岗位要求1、本科及以上学历，有2年及以上的爬虫项目经验，有数据分析经验者优先；2、有爬取国内电商平台如淘宝、天猫、京东、亚马逊、速卖通、eBay经验者优先； 3、熟悉常见的反爬机制及对应的应对措施，如IP代理池、重定向、cookie模拟登陆等，掌握验证码识别，JS逆向分析更佳； 4、熟悉网页爬虫、分布式、多线程开发技术； 5、有针对跨境电商平台数据爬取数据清洗分析经验者优先； 6、善于主动学习，责任心强，良好的沟通表达能力,https://jobs.51job.com/shenzhen-lhq/129155576.html?s=02
257,爬虫开发工程师,北京美住美宿科技有限公司,北京-朝阳区,1.5-2.5万/月,4月20日,大专,2年,民营公司,1000-5000人,"岗位职责：1、负责app的逆向、脱壳、破解工作；2、负责PC应用程序的反编译、破解、跨进程内存采集数据工作；3、负责网络爬虫的开发和维护；任职要求：1、3年以上相关工作经验，熟悉主流web反爬技术,具备实际爬虫分析能力；2、熟悉APP防破解、防逆向、加固技术；3、熟悉JS防护、混淆、逆向分析等技能,具备较好的前端分析技能；4、至少熟悉一款headless浏览器，例如puppeteer等；5、熟练掌握Python语言，熟练掌握至少一种主流爬虫框架，如Scrapy；6、熟悉HTTP、TCP/IP等网络通信协议；7、熟悉正则表达式、XPath等常见的数据抽取技术；",https://jobs.51job.com/beijing-cyq/130158687.html?s=02
258,python爬虫工程师,慧科讯业（北京）网络科技有限公司,北京-朝阳区,2.5-3万/月,4月20日,本科,5-7年,外资（非欧美）,1000-5000人,"岗位职责：1.参与开发和优化分布式爬虫系统2.实时监控爬虫的进度和预警处理3.负责持续跟踪分析爬虫系统的技术缺陷，对策略架构做出合理地调整和改进，提升公司相关产品与服务的竞争力任职要求：1.熟练使用python语言，进程、线程、协程2.熟练使用mongo,redis,mysql等数据库3.熟练使用常见爬虫框架(xpath/scrapy/scrapy-redis/pyspider等4.能处理常见反扒问题能力(代理/app抓包/web反扒)4.有较好的逻辑思维及良好的代码习惯5.掌握基本数据结构和算法，能够灵活使用编程技巧和设计模式等相关知识6.具备爬虫程序架构设计能力、模块化设计能力7.有使用过kafka/docker/ES等技术者优先8.有分布式爬虫系统设计、工程化和运维经验者优先9.有两年及以上爬虫经验",https://jobs.51job.com/beijing-cyq/128776776.html?s=02
259,爬虫工程师-标事通,北京筑龙信息技术有限责任公司,深圳-福田区,1.5-2.5万/月,4月19日,本科,3-4年,民营公司,500-1000人,岗位职责：负责设计和开发通用爬虫系统，提取分析各种千形万态的平台页面内容；研究各种网站、链接的形态，发现它们的特点和规律；解决技术疑难问题，包括反反爬、压力控制等，提升网页抓取的效率和质量；岗位要求：精通python、计算机网络，熟练使用多线程，熟悉Scrapy等常用爬虫框架；熟悉Linux操作、正则表达式，MySQL、MongoDB等常用数据库，了解各种Web前端技术；能够解决封账号、封IP、验证码识别、图像识别等问题；,https://jobs.51job.com/shenzhen-ftq/130628257.html?s=02
260,爬虫开发工程师,上海蜜度信息技术有限公司,上海,1-1.5万/月,4月19日,大专,3-4年,民营公司,500-1000人,职位信息：1、负责业务所涉及数据的爬取，清洗，结构化，入库。2、负责持续运营和更新爬虫以及数据。3、负责爬虫的性能优化，如：处理性能，爬取策略，占用带宽，反爬虫机制等方面。4、能够在一定程度上统计和分析爬虫数据。任职要求：1、专科以上学历，计算机、数学、统计学相关专业；2、2年以上相关工作经验，熟练掌握python，掌握numpy、pandas、sklearn、selenium、scrapy、sqlalchemy等包的用法；3、熟悉了解html、css、javascript，懂得分析常见web界面结构，掌握基本jquery、css、xpath等语法；4、熟悉掌握sql语言，熟悉mysql,https://jobs.51job.com/shanghai/124348166.html?s=02
261,python高级爬虫工程师,上海蜜度信息技术有限公司,上海,1.5-2万/月,4月19日,大专,3-4年,民营公司,500-1000人,岗位职责：1、负责相关网站、论坛、app的爬虫设计和开发，以及策略持续优化；2、分析结构化和非结构化数据，并对数据抓取、信息提取、去重、清洗；3、解决反爬疑难问题，设计及优化大型分布式爬虫系统等;任职要求：1、本科及以上学历，计算机软件或相关专业，三年及以上python开发经验；2、掌握网络爬虫开发原理，熟悉互联网各种类型数据交互模式；3、掌握HTML，JS，精通JS逆向；精通常见的反爬虫技术如文本混淆反爬虫、验证码等；4、精通scrapy爬虫框架，对分布式爬虫、海量数据采集有深刻的理解;5、精通app逆向，反编译及参数加密破解。对于今日头条、抖音、快手、微信、小红书app至少有两种每天大数据量爬取的经验。6、有通用网站和论坛爬取及解析的经验如Readability、Newspaper的优先；7、具备良好的沟通能力和团队协作能力。,https://jobs.51job.com/shanghai/122582207.html?s=02
262,python爬虫工程师,上海蜜度信息技术有限公司,上海,0.9-1.5万/月,4月19日,大专,2年,民营公司,500-1000人,岗位职责：-负责相关网站、论坛、app的爬虫设计和开发，以及策略持续优化；-分析结构化和非结构化数据，并对数据抓取、信息提取、去重、清洗；-解决技术疑难问题，包括网络问题、app分析等;任职要求：1、大专及以上学历，计算机软件或相关专业，一年及以上python开发经验；2、掌握网络爬虫开发原理，熟悉互联网各种类型数据交互模式；3、掌握HTML，JS，及熟悉JS反扒破解；熟悉常见的反爬虫技术如文本混淆反爬虫、验证码等；4、熟悉scrapy爬虫框架，有scrapy-redis分布式爬虫经验;5、熟练掌握正则表达式、XPath等信息抽取技术。7、有app逆向经验更佳；8、具备良好的沟通能力和团队协作能力。,https://jobs.51job.com/shanghai/122582188.html?s=02
263,爬虫开发工程师,上海同界数据科技股份有限公司,上海-静安区,1-1.5万/月,4月16日,大专,2年,民营公司,150-500人,岗位职责：1.负责开发维护已有的网络爬虫项目，进行指定网站信息的抓取和入库。2.熟悉常用的爬虫策略和反爬虫策略，提升网页抓取的效率和质量；3.负责网页数据抽取、数据清洗。任职要求：1.熟练使用Python编程语言、Linux开发环境，1年经验以上；2.掌握HTTP协议，熟练使用selenium、正则表达式，XPATH，JSON等数据提取的常用技能；3.熟练使用http代理工具和抓包工具，如fiddler等；4.熟悉常用的数据库mysql；5.熟悉常用爬虫框架scrapy；6.拥有良好的代码习惯，结构清晰，逻辑性强，有丰富的面向对象设计及编程能力；7.工作积极、主动性强，具备强烈的责任心及团队精神。加分项:（1）有大型项目开发（2）会js逆向,https://jobs.51job.com/shanghai-jaq/127331630.html?s=02
264,python爬虫工程师,易居企业（中国）集团有限公司,上海-静安区,0.8-1.2万/月,4月13日,大专,1年,民营公司,1000-5000人,"1.熟练使用Python编程语言,基本数据结构和算法，精通爬虫；2.熟练常用爬虫框架的一种或多种（Scrapy必须掌握），及数据预处理分析框架如（如pandas,numpy等框架）；3.掌握HTTP协议，熟练使用XPATH，正则表达式，CSS选择器等爬虫开发常用技能；4.了解常见的反爬机制及对应的应对措施，如cookie注入，js逆向，UA验证等；5.熟练使用http代理工具和抓包工具，如charles，fiddler等；6.熟悉常用的数据库sqlserver、mongodb、mysql等；7.熟悉HTML/JavaScript/CSS/AJAX等web技术，熟悉web相关数据处理技术，熟悉常用的浏览器调试技术；8.拥有良好的代码习惯，结构清晰，逻辑性强；9.工作积极、主动性强，具备强烈的责任心及团队精神。",https://jobs.51job.com/shanghai-jaq/126895847.html?s=02
265,Java/python爬虫工程师,深圳中电港技术股份有限公司,异地招聘,1-1.5万/月,4月12日,大专,2年,国企,1000-5000人,工作职责 1. 负责爬虫系统的设计与开发，核心工作是编写对应java代码或python脚本； 2. 负责网页信息和APP数据抽取、清洗、消重等工作，提升平台的抓取效率； 3. 实时监控爬虫进度和预警处理；4.  与产品部门和上级沟通确保数据的准确性及时性。任职资格 1. 5 年以上工作经验，3年以上爬虫相关经验，具备分布式爬虫经验； 2. 熟悉java、python的爬虫框架； 3. 熟练掌握 html、css、xpath、正则表达式、scrapy、selenium、pandas； 4. 深入了解 HTTP，TCP/IP 网络协议；5.  熟悉常见的反爬策略，有一定的研究和解决问题的能力。,https://jobs.51job.com/dongguan/125914049.html?s=02
266,爬虫开发工程师,亿翰智库,上海-静安区,1.2-1.5万/月,4月7日,本科,2年,上市公司,150-500人,爬虫工程师岗位职责：1、负责数据抓取平台规划和建设，完成数据采集与爬取、解析处理和入库；2、研究各种网页探寻特点和规律，负责网页信息抽取、数据清洗工作；3、负责领域知识的定向爬取、深度提取和挖掘；4、配合数据清洗、整理、去重和合并工作；5、负责爬虫相关技术的创新和优化。任职要求：1、计算机相关专业，本科以上学历（需学信网可查学历），2年以上爬虫领域工作经验，1年以上爬虫团队合作经验。2、熟悉Python开发，熟悉wxpython，熟悉抓取框架，有完整的界面化爬虫平台开发经验；3、熟悉Web抓取原理及技术实现细节，对HTTP协议和HTML有深入了解；4、熟悉数据抓取和整合技术，从结构化和非结构化数据中提取信息；5、熟悉反爬机制，能够通过逆向js脚本，获取参数，熟悉使用正则表达式/验证码加密处理/代理池，熟悉行为验证码识别、模拟登陆。,https://jobs.51job.com/shanghai-jaq/114593491.html?s=02
